 ,Name,ID,DG,DrugOrNonDrug,logP,formula,exactmass,NumberofCarbons,wienerindex,MSA,PSA,apolarsurfacearea,donorCount,acceptorCount,rotatablebondCount,atomCount,hydrogenCount,NHA,molecularpolarizability,aliphaticringCount,aromaticringCount,aromaticatomCount,balabanindex,hararyindex,bondCount,hyperwienerindex,plattindex,randicindex,ringCount,szegedindex,wienerpolarity,DG_NHA,DG_MW,DG_PSA,DG_MSA,DG_apolarSA,DG_Wiener,DG_P,DG_NoC
590,2hrp,ND279,-11.32,0,-1.04,C52H83N15O12S,1141.61,52,39201,1480.5,279.43,1201.07,15,27,33,163,83,80,117.83,2,2,9,1.44,453.08,166,340338,602,71.04,4,40570,121,-0.14,-0.01,-0.04,-0.01,-0.01,0,-124.12,-0.22
591,2i3h,ND280,-10.09,0,1.34,C24H33N5O5,471.25,24,3634,614.03,117.89,496.14,5,9,9,67,33,34,50.58,1,2,9,1.62,140.59,69,17307,248,29.42,3,4112,53,-0.3,-0.02,-0.09,-0.02,-0.02,0,-0.46,-0.42
592,2izl,ND281,-8.18,0,0.56,C10H17N3O2S,243.1,10,500,296.13,74.96,221.17,3,6,5,33,17,16,24.63,2,0,0,1.47,45.38,34,1663,126,14.39,2,592,18,-0.51,-0.03,-0.11,-0.03,-0.04,-0.02,-2.25,-0.82
593,2msb,ND282,-3.93,0,-9.92,C32H56O27,872.3,32,15704,998.84,425.21,573.63,16,27,15,115,56,59,74.85,5,0,0,1.26,316.97,119,102877,438,51,5,23128,115,-0.07,0,-0.01,0,-0.01,0,-32688316204,-0.12
594,2qwb,ND283,-3.74,0,-3.74,C11H19NO9,309.11,11,858,369.37,164.75,204.62,7,10,5,40,19,21,26.65,1,0,0,2.87,71.88,40,2576,140,17.81,1,1164,35,-0.18,-0.01,-0.02,-0.01,-0.02,0,-20552.83,-0.34
595,2rkm,ND284,-5.32,0,-1.21,C12H26N4O3,274.2,12,844,394.72,54.37,340.35,5,7,11,45,26,19,29.6,0,0,0,4.03,54.45,44,3169,158,19.38,0,844,22,-0.28,-0.02,-0.1,-0.01,-0.02,-0.01,-86.28,-0.44
596,2std,ND285,-13.44,0,4.64,C15H18Cl3NO,333.05,15,828,405.68,17.07,388.61,1,5,4,38,18,20,33.23,1,1,6,1.93,65.7,39,2768,144,16.49,2,1020,32,-0.67,-0.04,-0.79,-0.03,-0.03,-0.02,0,-0.9
597,2tct,ND286,-12.28,0,-0.31,C22H23ClN2O8,478.11,22,2546,517.48,165.95,351.53,6,11,2,56,23,33,45.7,3,1,6,1.78,155.36,59,8926,208,25.23,4,5312,79,-0.37,-0.03,-0.07,-0.02,-0.03,0,-25.07,-0.56
598,2toh,ND287,-5.67,0,-2.57,C9H13N5O3,239.1,9,504,286.84,96.92,189.92,5,8,2,30,13,17,22.08,2,0,0,1.98,52.71,31,1456,104,13.51,2,892,27,-0.33,-0.02,-0.06,-0.02,-0.03,-0.01,-2106.6,-0.63
599,2vaa,ND288,-11.5,0,-1.32,C44H66N12O12,954.49,44,25674,1227.15,238.17,988.98,15,24,29,134,66,68,96.27,0,2,12,2.26,353.24,135,202813,470,58.97,2,27210,96,-0.17,-0.01,-0.05,-0.01,-0.01,0,-240.27,-0.26
600,2vab,ND289,-11.71,0,-0.84,C46H64N10O12,948.47,46,26875,1204.8,238.34,966.46,10,22,23,132,64,68,96.18,2,2,12,1.34,356.19,135,228630,484,57.86,4,28490,103,-0.17,-0.01,-0.05,-0.01,-0.01,0,-81.01,-0.25
601,3er3,ND290,-9.67,0,4.93,C42H67N7O8,797.51,42,14473,1103.67,163.72,939.95,8,14,25,124,67,57,85.79,2,1,6,1.74,286.9,126,90521,464,53.73,3,15554,78,-0.17,-0.01,-0.06,-0.01,-0.01,0,0,-0.23
602,3er5,ND291,-12.28,0,-1.65,C62H93N17O12,1267.72,62,56122,1600.28,297.92,1302.36,15,29,37,184,93,91,131.35,5,1,6,1.06,546.6,189,544843,688,80.38,6,57799,133,-0.13,-0.01,-0.04,-0.01,-0.01,0,-548.53,-0.2
603,3gst,ND292,-9.17,0,-1.53,C24H27N3O7S,501.16,24,3916,591.16,154.27,436.89,6,11,11,62,27,35,52.21,1,2,12,1.6,145.48,64,18510,218,27.83,3,5452,56,-0.26,-0.02,-0.06,-0.02,-0.02,0,-310.72,-0.38
604,456c,ND293,-13.33,0,2.63,C19H20ClNO6S,425.07,19,2162,498.77,110.31,388.46,2,7,6,48,20,28,41.92,1,2,12,1.47,107.46,50,9455,174,21.4,3,3236,47,-0.48,-0.03,-0.12,-0.03,-0.03,-0.01,-0.03,-0.7
605,4er2,ND294,-12.69,0,2.76,C34H63N5O9,685.46,34,10287,975.89,163.11,812.78,8,14,22,111,63,48,72.22,0,0,0,5.54,215.48,110,68107,408,47.43,0,10287,68,-0.26,-0.02,-0.08,-0.01,-0.02,0,-0.02,-0.37
606,4er4,ND295,-9.27,0,-0.94,C54H80N16O8,1080.63,54,35721,1375.38,223.32,1152.06,12,24,30,158,80,78,113.75,5,1,6,1.05,445.52,163,298673,594,69.02,6,37151,113,-0.12,-0.01,-0.04,-0.01,-0.01,0,-80.74,-0.17
607,4sga,ND296,-4.45,0,0.61,C24H32N4O6,472.23,24,3808,603.24,132.76,470.48,3,10,8,66,32,34,48.22,2,1,6,1.54,138.07,68,19189,248,28.84,3,4213,51,-0.13,-0.01,-0.03,-0.01,-0.01,0,-1.09,-0.19
608,44291,ND297,-10.6,0,2.33,C35H55N7O7S2,749.36,35,10530,970.24,173.25,796.99,8,16,10,106,55,51,78.63,2,1,6,1.76,248.04,108,60477,396,45.99,3,15370,73,-0.21,-0.01,-0.06,-0.01,-0.01,0,-0.05,-0.3
609,5er1,ND298,-8.2,0,3.22,C28H48N4O5,520.36,28,4754,756.44,80.67,675.77,5,9,17,85,48,37,58.03,0,1,6,2.8,152.11,85,24548,310,36.59,1,5060,54,-0.22,-0.02,-0.1,-0.01,-0.01,0,0,-0.29
610,5hvp,ND299,-10.5,0,1.43,C31H57N5O9,643.42,31,8558,901.52,163.11,738.41,8,14,20,102,57,45,66.72,0,0,0,5.47,197.23,101,53716,372,43.68,0,8558,64,-0.23,-0.02,-0.06,-0.01,-0.01,0,-0.39,-0.34
611,5sga,ND300,-3.89,0,0.2,C24H32N4O7,488.23,24,4156,617.63,152.99,464.64,4,11,8,67,32,35,48.89,2,1,6,1.5,143.65,69,21572,250,29.38,3,4658,53,-0.11,-0.01,-0.03,-0.01,-0.01,0,-2.45,-0.16
612,5std,ND301,-14.32,0,5.34,C23H19F2N3,375.15,23,1985,468.34,25.78,442.56,1,5,5,47,19,28,41.25,1,3,18,1.39,110.13,50,7642,166,21.4,4,3175,46,-0.51,-0.04,-0.56,-0.03,-0.03,-0.01,-0.0000655,-0.62
613,44292,ND302,-10.6,0,2.76,C34H63N5O9,685.46,34,10287,975.14,163.11,812.03,8,14,22,111,63,48,72.22,0,0,0,5.54,215.48,110,68107,408,47.43,0,10287,68,-0.22,-0.02,-0.06,-0.01,-0.01,0,-0.02,-0.31
614,6cpa,ND303,-15.72,0,1.74,C22H27N2O8P,478.15,22,3812,596.14,137.01,459.13,4,10,12,60,27,33,47.26,0,2,12,1.72,126.93,61,20682,206,26.7,2,4352,46,-0.48,-0.03,-0.11,-0.03,-0.03,0,-0.29,-0.71
615,6rnt,ND304,-3.23,0,-4.17,C10H14N5O7P,347.06,10,1099,375.47,169.86,205.61,5,11,4,37,14,23,29.66,3,0,0,1.71,84.45,39,3542,132,16.87,3,1481,37,-0.14,-0.01,-0.02,-0.01,-0.02,0,-47775.2,-0.32
616,7hvp,ND305,-11.59,0,0.17,C42H68N8O11,860.5,42,18280,1160.04,199.84,960.2,9,19,26,129,68,61,89.02,1,1,6,2.22,312.99,130,128880,474,55.79,2,18919,92,-0.19,-0.01,-0.06,-0.01,-0.01,0,-7.84,-0.28
617,830c,ND306,-12.66,0,2.44,C19H20ClNO6S,425.07,19,2227,498.47,110.31,388.16,2,7,6,48,20,28,41.92,1,2,12,1.41,106.24,50,10067,174,21.4,3,3301,45,-0.45,-0.03,-0.11,-0.03,-0.03,-0.01,-0.05,-0.67
618,8cpa,ND307,-12.48,0,1.28,C21H25N2O8P,464.13,21,3615,571.89,137.01,434.88,4,10,12,57,25,32,45.43,0,2,12,1.7,119.74,58,19847,194,25.45,2,4137,42,-0.39,-0.03,-0.09,-0.02,-0.03,0,-0.65,-0.59
619,8hvp,ND308,-12.28,0,-1.46,C40H73N9O12,871.54,40,18524,1182.29,214.32,967.97,12,21,29,134,73,61,88.94,0,0,0,6.36,309.82,133,132987,486,57.65,0,18524,93,-0.2,-0.01,-0.06,-0.01,-0.01,0,-354.16,-0.31
620,Gal_Nag,ND309,-3.81,0,-4.1,C14H25NO11,383.14,14,1601,450.74,186.37,264.37,8,12,5,51,25,26,33.33,2,0,0,2.15,98.26,52,5805,188,22.61,2,2391,46,-0.15,-0.01,-0.02,-0.01,-0.01,0,-47965.06,-0.27
621,OleicAcid,ND310,-6.71,0,6.5,C18H34O2,282.26,18,1313,461.63,37.3,424.33,1,2,15,54,34,20,34.49,0,0,0,2.92,52.4,53,7128,200,22.8,0,1313,17,-0.34,-0.02,-0.18,-0.01,-0.02,-0.01,-0.00000212,-0.37
622,om12,ND311,-6.34,0,1.88,C29H47N5O7,577.35,29,6776,801.39,114.81,686.58,6,12,17,88,47,41,60.71,0,1,6,2.66,171.65,88,40971,316,38.07,1,7118,55,-0.15,-0.01,-0.06,-0.01,-0.01,0,-0.08,-0.22
623,om13,ND312,-7.5,0,2.54,C31H51N5O7,605.38,31,7512,849.71,114.81,734.9,6,12,18,94,51,43,64.38,0,1,6,2.77,185.56,94,45328,340,40.57,1,7872,59,-0.17,-0.01,-0.07,-0.01,-0.01,0,-0.02,-0.24
624,om14,ND313,-8.11,0,3.54,C31H52N4O8S,640.35,31,7915,886.99,140.26,746.73,5,12,18,96,52,44,67.49,0,1,6,2.88,192.82,96,47923,352,41.22,1,8284,60,-0.18,-0.01,-0.06,-0.01,-0.01,0,0,-0.26
625,om15,ND314,-9.83,0,2.23,C34H56N6O8,676.42,34,10317,943.25,131.88,811.37,7,14,20,104,56,48,71.27,0,1,6,2.87,215.84,104,68630,376,44.89,1,10722,67,-0.2,-0.01,-0.07,-0.01,-0.01,0,-0.06,-0.29
626,om16,ND315,-11.23,0,2.89,C36H60N6O8,704.45,36,11301,989.62,131.88,857.74,7,14,21,110,60,50,74.94,0,1,6,2.96,230.55,110,75321,400,47.39,1,11724,71,-0.22,-0.02,-0.09,-0.01,-0.01,0,-0.01,-0.31
627,om17,ND316,-9.96,0,5.11,C36H61N5O7S,707.43,36,10832,1001.51,140.11,861.4,6,13,21,110,61,49,76.62,0,1,6,2.84,223.05,110,72358,402,47.24,1,11246,70,-0.2,-0.01,-0.07,-0.01,-0.01,0,-0.0000773,-0.28
628,om18,ND317,-10.95,0,3.89,C36H61N5O9S,739.42,36,11772,1026.33,157.33,869,6,14,21,112,61,51,78.05,0,1,6,2.96,238.54,112,78287,412,48.04,1,12204,72,-0.21,-0.01,-0.07,-0.01,-0.01,0,0,-0.3
629,om19,ND318,-7.14,0,5.12,C32H54N4O6S,622.38,32,7552,886.24,123.04,763.2,5,11,19,97,54,43,67.9,0,1,6,2.75,184.77,97,45766,354,41.68,1,7912,59,-0.17,-0.01,-0.06,-0.01,-0.01,0,-0.0000542,-0.22
630,om23,ND319,-11.05,0,4.25,C37H63N5O9S,753.43,37,12386,1051.04,157.33,893.71,6,14,22,115,63,52,79.88,0,1,6,3.04,244.47,115,82795,424,49.29,1,12827,73,-0.21,-0.01,-0.07,-0.01,-0.01,0,0,-0.3
631,om99_1,ND320,-10.16,0,-0.7,C36H57N7O11,763.41,36,14291,1000.23,197.25,802.98,10,18,24,111,57,54,77.52,0,1,6,2.93,254.5,111,102934,396,48.32,1,14750,78,-0.19,-0.01,-0.05,-0.01,-0.01,0,-50.92,-0.28
